Elapsed time,Driver,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
'0:07.300',09,-0.168,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.302',09,-0.161,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.304',09,-0.155,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.306',09,-0.166,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.308',09,-0.17,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.310',09,-0.162,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.313',09,-0.16,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.315',09,-0.157,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.317',09,-0.155,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.319',09,-0.16,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.321',09,-0.156,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.323',09,-0.159,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.325',09,-0.177,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.327',09,-0.188,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.329',09,-0.188,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.331',09,-0.167,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.333',09,-0.122,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.335',09,-0.079,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.337',09,-0.031,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.339',09,0.032,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.341',09,0.11,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.343',09,0.206,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.345',09,0.314,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.347',09,0.443,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.349',09,0.571,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.351',09,0.673,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.353',09,0.767,0.331,2.451,2.62,83.0,10.13,47.75
'0:07.355',09,0.858,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.357',09,0.968,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.359',09,1.056,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.361',09,1.084,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.363',09,1.089,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.365',09,1.044,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.367',09,0.897,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.369',09,0.658,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.371',09,0.371,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.373',09,0.133,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.375',09,-0.018,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.377',09,-0.151,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.379',09,-0.278,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.381',09,-0.347,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.383',09,-0.339,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.385',09,-0.316,0.456,2.451,2.62,83.0,9.99,47.74
'0:07.387',09,-0.328,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.389',09,-0.346,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.391',09,-0.333,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.393',09,-0.28,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.395',09,-0.216,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.397',09,-0.167,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.399',09,-0.128,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.401',09,-0.094,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.403',09,-0.063,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.405',09,-0.044,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.407',09,-0.039,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.409',09,-0.037,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.411',09,-0.044,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.413',09,-0.055,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.415',09,-0.051,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.417',09,-0.049,0.456,2.451,2.62,83.0,9.99,47.71
'0:07.419',09,-0.051,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.421',09,-0.046,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.423',09,-0.046,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.425',09,-0.048,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.427',09,-0.042,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.429',09,-0.043,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.431',09,-0.039,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.433',09,-0.033,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.435',09,-0.033,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.438',09,-0.031,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.440',09,-0.031,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.442',09,-0.032,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.444',09,-0.026,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.446',09,-0.022,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.448',09,-0.022,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.450',09,-0.017,0.166,2.451,2.62,83.0,9.94,47.66
'0:07.452',09,-0.012,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.454',09,-0.011,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.456',09,-0.013,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.458',09,-0.017,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.460',09,-0.012,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.462',09,-0.006,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.464',09,0.001,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.466',09,0.01,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.468',09,0.012,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.470',09,0.013,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.472',09,0.017,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.474',09,0.017,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.476',09,0.021,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.478',09,0.024,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.480',09,0.028,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.482',09,0.031,0.166,2.451,2.62,83.0,9.94,47.59
'0:07.484',09,0.031,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.486',09,0.033,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.488',09,0.031,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.490',09,0.023,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.492',09,0.028,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.494',09,0.039,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.496',09,0.044,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.498',09,0.051,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.500',09,0.057,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.502',09,0.06,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.504',09,0.061,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.506',09,0.062,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.508',09,0.066,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.510',09,0.072,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.512',09,0.079,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.514',09,0.085,0.166,2.449,2.62,83.0,9.9,47.52
'0:07.516',09,0.093,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.518',09,0.095,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.520',09,0.101,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.522',09,0.106,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.524',09,0.105,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.526',09,0.112,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.528',09,0.122,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.530',09,0.123,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.532',09,0.131,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.534',09,0.137,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.536',09,0.143,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.538',09,0.154,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.540',09,0.157,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.542',09,0.161,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.544',09,0.172,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.546',09,0.182,0.166,2.449,2.62,83.0,9.9,47.43
'0:07.548',09,0.193,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.550',09,0.199,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.552',09,0.206,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.554',09,0.214,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.556',09,0.215,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.558',09,0.217,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.560',09,0.23,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.563',09,0.237,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.565',09,0.244,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.567',09,0.253,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.569',09,0.259,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.571',09,0.267,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.573',09,0.275,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.575',09,0.278,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.577',09,0.286,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.579',09,0.293,0.186,2.449,2.62,83.0,10.05,47.36
'0:07.581',09,0.299,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.583',09,0.306,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.585',09,0.313,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.587',09,0.31,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.589',09,0.314,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.591',09,0.319,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.593',09,0.324,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.595',09,0.331,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.597',09,0.332,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.599',09,0.333,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.601',09,0.337,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.603',09,0.339,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.605',09,0.337,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.607',09,0.331,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.609',09,0.328,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.611',09,0.328,0.186,2.449,2.62,83.0,10.05,47.31
'0:07.613',09,0.324,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.615',09,0.32,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.617',09,0.316,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.619',09,0.304,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.621',09,0.295,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.623',09,0.284,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.625',09,0.269,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.627',09,0.254,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.629',09,0.238,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.631',09,0.223,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.633',09,0.21,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.635',09,0.193,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.637',09,0.173,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.639',09,0.155,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.641',09,0.136,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.643',09,0.122,0.166,2.449,2.62,83.0,9.91,47.26
'0:07.645',09,0.112,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.647',09,0.101,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.649',09,0.09,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.651',09,0.077,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.653',09,0.063,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.655',09,0.055,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.657',09,0.042,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.659',09,0.031,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.661',09,0.026,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.663',09,0.018,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.665',09,0.012,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.667',09,0.006,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.669',09,-0.007,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.671',09,-0.022,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.673',09,-0.028,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.675',09,-0.032,0.166,2.449,2.62,83.0,9.91,47.19
'0:07.677',09,-0.035,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.679',09,-0.039,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.681',09,-0.04,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.683',09,-0.042,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.685',09,-0.045,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.688',09,-0.044,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.690',09,-0.044,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.692',09,-0.05,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.694',09,-0.051,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.696',09,-0.05,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.698',09,-0.049,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.700',09,-0.048,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.702',09,-0.046,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.704',09,-0.048,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.706',09,-0.051,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.708',09,-0.056,0.166,2.449,2.62,82.0,9.74,47.1
'0:07.710',09,-0.056,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.712',09,-0.057,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.714',09,-0.055,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.716',09,-0.05,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.718',09,-0.052,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.720',09,-0.052,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.722',09,-0.048,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.724',09,-0.05,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.726',09,-0.05,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.728',09,-0.049,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.730',09,-0.049,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.732',09,-0.045,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.734',09,-0.043,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.736',09,-0.043,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.738',09,-0.04,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.740',09,-0.043,0.166,2.449,2.62,82.0,9.74,46.99
'0:07.742',09,-0.045,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.744',09,-0.039,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.746',09,-0.035,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.748',09,-0.033,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.750',09,-0.033,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.752',09,-0.037,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.754',09,-0.035,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.756',09,-0.034,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.758',09,-0.038,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.760',09,-0.037,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.762',09,-0.034,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.764',09,-0.032,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.766',09,-0.028,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.768',09,-0.028,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.770',09,-0.023,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.772',09,-0.022,0.207,2.449,2.62,82.0,9.47,46.91
'0:07.774',09,-0.027,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.776',09,-0.024,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.778',09,-0.02,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.780',09,-0.02,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.782',09,-0.02,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.784',09,-0.02,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.786',09,-0.018,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.788',09,-0.017,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.790',09,-0.023,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.792',09,-0.023,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.794',09,-0.017,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.796',09,-0.018,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.798',09,-0.017,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.800',09,-0.015,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.802',09,-0.016,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.804',09,-0.015,0.207,2.449,2.62,82.0,9.47,46.8
'0:07.806',09,-0.017,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.808',09,-0.02,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.810',09,-0.016,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.813',09,-0.015,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.815',09,-0.012,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.817',09,-0.006,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.819',09,-0.009,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.821',09,-0.01,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.823',09,-0.012,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.825',09,-0.017,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.827',09,-0.016,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.829',09,-0.015,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.831',09,-0.017,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.833',09,-0.012,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.835',09,-0.011,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.837',09,-0.011,0.228,2.449,2.62,82.0,9.55,46.62
'0:07.839',09,-0.009,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.841',09,-0.011,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.843',09,-0.01,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.845',09,-0.005,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.847',09,-0.005,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.849',09,-0.004,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.851',09,-0.004,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.853',09,-0.005,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.855',09,-0.004,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.857',09,-0.007,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.859',09,-0.005,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.861',09,-0.001,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.863',09,-0.002,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.865',09,0.0,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.867',09,0.002,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.869',09,0.002,0.228,2.449,2.62,82.0,9.55,46.47
'0:07.871',09,0.005,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.873',09,0.005,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.875',09,0.002,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.877',09,0.002,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.879',09,0.001,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.881',09,0.002,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.883',09,0.007,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.885',09,0.006,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.887',09,0.007,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.889',09,0.009,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.891',09,0.006,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.893',09,0.011,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.895',09,0.013,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.897',09,0.011,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.899',09,0.012,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.901',09,0.015,0.228,2.449,2.62,82.0,9.47,46.31
'0:07.903',09,0.016,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.905',09,0.013,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.907',09,0.011,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.909',09,0.013,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.911',09,0.018,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.913',09,0.021,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.915',09,0.022,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.917',09,0.023,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.919',09,0.028,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.921',09,0.032,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.923',09,0.026,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.925',09,0.028,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.927',09,0.037,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.929',09,0.043,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.931',09,0.052,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.933',09,0.061,0.228,2.449,2.62,82.0,9.47,46.15
'0:07.935',09,0.065,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.938',09,0.07,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.940',09,0.072,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.942',09,0.073,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.944',09,0.077,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.946',09,0.079,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.948',09,0.079,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.950',09,0.078,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.952',09,0.078,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.954',09,0.082,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.956',09,0.092,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.958',09,0.101,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.960',09,0.114,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.962',09,0.127,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.964',09,0.134,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.966',09,0.139,0.207,2.449,2.62,82.0,9.88,45.99
'0:07.968',09,0.142,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.970',09,0.136,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.972',09,0.131,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.974',09,0.126,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.976',09,0.121,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.978',09,0.12,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.980',09,0.12,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.982',09,0.118,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.984',09,0.116,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.986',09,0.112,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.988',09,0.109,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.990',09,0.095,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.992',09,0.084,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.994',09,0.084,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.996',09,0.078,0.207,2.449,2.62,82.0,9.88,45.87
'0:07.998',09,0.072,0.207,2.449,2.62,82.0,9.88,45.87
'0:08.000',09,0.073,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.002',09,0.072,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.004',09,0.072,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.006',09,0.068,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.008',09,0.057,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.010',09,0.049,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.012',09,0.043,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.014',09,0.04,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.016',09,0.042,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.018',09,0.037,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.020',09,0.035,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.022',09,0.039,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.024',09,0.034,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.026',09,0.034,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.028',09,0.038,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.030',09,0.037,0.207,2.449,2.62,82.0,9.65,45.76
'0:08.032',09,0.04,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.034',09,0.04,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.036',09,0.039,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.038',09,0.043,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.040',09,0.038,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.042',09,0.032,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.044',09,0.034,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.046',09,0.032,0.207,2.449,2.62,82.0,9.65,45.66
'0:08.048',09,0.031,0.207,2.449,2.62,82.0,9.65,45.66
